-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2022 in LST
Location: latitude  54.691   longitude 25.2823 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 152.46 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/day) 
PS                      MERRA-2 Surface Pressure (kPa) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX               MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN               MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE             MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M
2020,12,30,0.58,0.77,0.41,6.2,0.03,0.02,-0.04,-0.4,-0.22,-0.23,3.74,97.47,1.86,98.77,4.27,5.94,2.76,3.18,156.7
2020,12,31,0.39,0.77,0.27,6.35,0.02,0.01,-1.33,-1.73,-1.53,-1.87,3.39,98.15,0.53,99.04,1.65,2.78,0.14,2.64,218.0
2021,1,1,0.25,0.77,0.17,6.37,0.01,0.01,-2.75,-3.37,-3.06,-2.87,2.98,97.39,2.12,99.06,3.4,4.07,2.05,2.02,335.4
2021,1,2,0.26,0.76,0.18,6.59,0.01,0.01,-4.28,-4.69,-4.48,-4.77,2.69,98.8,0.32,99.82,2.4,3.12,1.4,1.72,220.8
2021,1,3,0.31,0.79,0.21,6.61,0.02,0.02,-2.76,-3.33,-3.05,-3.09,2.96,97.53,0.58,100.28,3.19,4.08,1.6,2.48,71.9
2021,1,4,0.29,0.74,0.2,6.56,0.01,0.01,-2.81,-3.69,-3.25,-2.94,2.89,95.56,0.71,100.21,3.1,3.96,2.26,1.7,62.4
2021,1,5,0.29,0.79,0.19,6.77,0.02,0.02,-1.12,-1.74,-1.43,-1.32,3.35,96.32,2.13,100.1,4.64,5.69,3.41,2.28,81.1
2021,1,6,0.27,0.77,0.17,6.37,0.02,0.02,-3.93,-4.82,-4.37,-4.09,2.64,96.03,3.52,99.72,3.81,4.57,3.13,1.44,105.2
2021,1,7,0.19,0.76,0.13,6.35,0.01,0.01,-3.38,-4.07,-3.73,-3.71,2.84,97.3,4.07,99.22,3.11,4.63,1.62,3.01,124.3
2021,1,8,0.27,0.82,0.17,5.98,0.02,0.02,-5.4,-6.19,-5.8,-5.93,2.38,97.39,7.63,99.15,1.5,1.91,1.17,0.74,357.6
2021,1,9,0.37,0.85,0.23,6.13,0.02,0.02,-7.46,-8.18,-7.82,-8.17,2.01,98.43,2.05,99.51,2.07,2.45,1.53,0.92,21.4
2021,1,10,0.21,1.0,0.13,6.24,0.01,0.01,-9.27,-10.39,-9.83,-11.87,1.65,95.18,0.21,100.14,1.75,2.45,0.92,1.53,300.9
2021,1,11,0.22,0.93,0.13,6.34,0.01,0.01,-5.95,-6.52,-6.23,-6.48,2.34,98.95,0.33,99.96,3.66,4.77,2.37,2.4,205.3
2021,1,12,0.32,0.93,0.19,6.05,0.02,0.02,-4.49,-5.32,-4.91,-4.79,2.56,96.69,0.32,98.97,5.96,6.49,4.94,1.55,173.4
2021,1,13,0.27,0.86,0.16,6.12,0.02,0.02,-4.81,-5.48,-5.14,-5.01,2.54,98.06,4.55,98.42,4.42,5.13,3.67,1.46,125.5
2021,1,14,0.3,1.07,0.17,5.85,0.02,0.01,-9.83,-10.6,-10.21,-10.22,1.66,97.87,0.46,98.93,3.88,4.78,3.36,1.42,33.4
2021,1,15,0.91,1.18,0.52,4.88,0.04,0.03,-16.42,-16.91,-16.66,-16.94,0.91,98.15,0.17,99.48,3.21,4.2,2.95,1.25,347.9
2021,1,16,0.81,1.18,0.45,4.44,0.04,0.03,-21.69,-21.83,-21.76,-22.38,0.58,98.97,0.22,99.54,2.56,3.24,1.16,2.08,23.7
2021,1,17,1.13,1.22,0.62,4.6,0.05,0.04,-25.42,-25.48,-25.45,-25.81,0.39,99.22,0.06,100.03,2.35,2.86,2.04,0.82,8.0
2021,1,18,0.9,1.24,0.48,5.38,0.05,0.05,-19.39,-19.62,-19.5,-20.17,0.7,99.08,0.11,100.14,1.7,2.52,1.01,1.51,264.0
2021,1,19,1.09,1.28,0.57,4.82,0.05,0.05,-19.28,-19.46,-19.37,-19.67,0.69,99.1,0.09,99.88,3.14,4.1,2.36,1.74,178.8
2021,1,20,0.64,1.09,0.33,5.56,0.04,0.04,-14.73,-15.19,-14.96,-14.74,1.2,98.95,1.83,99.22,5.33,5.98,4.31,1.67,146.2
2021,1,21,0.94,1.13,0.47,6.57,0.05,0.06,-0.95,-1.26,-1.11,-1.1,3.52,98.43,0.91,98.61,5.2,5.87,4.82,1.05,196.6
2021,1,22,0.61,1.12,0.3,6.47,0.03,0.03,-1.18,-1.47,-1.32,-1.27,3.49,98.77,0.36,98.23,4.82,5.28,4.12,1.16,173.5
2021,1,23,0.58,1.09,0.28,6.64,0.03,0.03,0.17,-0.03,0.07,-0.01,3.87,98.44,0.56,98.24,4.23,5.86,2.69,3.17,165.6
2021,1,24,0.35,1.11,0.16,6.74,0.02,0.02,-0.08,-0.31,-0.2,-0.2,3.8,98.28,6.13,97.77,4.02,5.35,3.1,2.25,149.9
2021,1,25,0.38,1.17,0.18,6.55,0.02,0.01,-2.12,-2.58,-2.35,-2.36,3.21,98.18,5.41,97.96,3.3,5.42,1.07,4.35,168.7
2021,1,26,0.24,1.34,0.11,6.41,0.02,0.01,-1.42,-1.86,-1.64,-1.62,3.41,97.83,23.7,97.4,6.72,7.59,5.64,1.95,311.4
2021,1,27,0.39,1.34,0.18,6.75,0.02,0.02,-0.85,-1.18,-1.02,-1.06,3.55,98.24,5.55,98.24,5.07,6.65,4.24,2.41,273.6
2021,1,28,0.62,1.48,0.27,6.27,0.03,0.03,-7.01,-7.51,-7.26,-8.19,2.17,99.18,0.48,98.48,2.06,3.96,0.39,3.57,285.8
2021,1,29,0.49,1.39,0.21,6.27,0.03,0.02,-7.36,-8.11,-7.73,-8.16,2.07,98.09,0.93,97.47,2.74,4.0,1.07,2.93,290.2
2021,1,30,1.05,1.58,0.44,6.35,0.07,0.06,-6.04,-6.55,-6.29,-6.41,2.37,99.67,0.37,97.47,3.5,4.22,2.68,1.54,269.4
2021,1,31,0.99,1.64,0.4,6.53,0.07,0.06,-4.8,-5.4,-5.1,-5.1,2.58,98.6,0.84,98.03,5.0,5.96,3.58,2.38,255.8
2021,2,1,1.29,1.65,0.52,5.72,0.07,0.05,-9.64,-10.43,-10.04,-10.3,1.68,98.07,0.21,98.85,3.91,5.82,2.07,3.75,215.4
2021,2,2,1.16,1.61,0.45,5.82,0.08,0.07,-9.37,-10.1,-9.73,-9.54,1.73,98.3,1.23,99.0,4.88,6.68,2.62,4.06,158.3
2021,2,3,1.12,1.49,0.43,6.38,0.07,0.07,-4.87,-5.42,-5.14,-5.5,2.57,98.62,1.62,98.61,2.23,3.71,1.41,2.3,283.2
2021,2,4,1.21,1.81,0.45,5.91,0.08,0.09,-8.82,-9.58,-9.2,-9.01,1.8,98.08,5.18,98.86,4.71,6.25,2.56,3.69,19.1
2021,2,5,1.6,1.92,0.58,5.78,0.09,0.1,-10.96,-11.52,-11.24,-11.48,1.51,99.53,0.3,99.96,3.25,4.86,2.59,2.27,295.7
2021,2,6,2.0,2.07,0.72,4.75,0.1,0.11,-16.93,-17.31,-17.12,-17.6,0.86,98.05,0.14,100.29,2.8,4.08,2.09,1.99,351.0
2021,2,7,1.79,2.1,0.63,4.63,0.1,0.11,-19.39,-19.57,-19.48,-21.13,0.7,98.41,0.09,100.48,1.48,3.51,0.43,3.08,61.4
2021,2,8,1.62,2.08,0.56,4.78,0.1,0.12,-18.83,-19.21,-19.02,-18.99,0.77,97.92,1.29,99.88,5.42,7.52,3.53,3.99,81.0
2021,2,9,1.33,1.96,0.45,5.6,0.09,0.1,-12.39,-13.18,-12.78,-12.56,1.29,97.43,4.74,98.9,4.92,7.39,2.94,4.45,75.0
2021,2,10,1.29,1.89,0.42,5.48,0.08,0.09,-14.2,-14.84,-14.52,-14.45,1.11,97.86,0.87,99.16,3.14,3.92,2.27,1.65,91.1
2021,2,11,1.86,2.26,0.6,5.05,0.11,0.14,-14.03,-14.81,-14.42,-14.17,1.09,96.75,0.34,99.89,4.17,5.47,2.16,3.31,35.4
2021,2,12,1.87,2.34,0.59,4.55,0.11,0.11,-15.7,-16.27,-15.98,-15.8,0.94,97.68,0.1,100.45,5.49,6.13,4.93,1.2,353.8
2021,2,13,1.88,2.39,0.58,5.55,0.12,0.11,-11.7,-12.26,-11.98,-11.89,1.5,98.61,0.41,100.43,4.75,5.41,3.91,1.5,334.8
2021,2,14,1.56,2.25,0.47,6.73,0.1,0.1,-4.45,-5.04,-4.74,-4.86,2.59,98.54,1.79,100.56,3.91,4.84,3.01,1.83,322.1
2021,2,15,1.65,2.5,0.49,5.97,0.1,0.11,-9.3,-10.03,-9.66,-10.42,1.69,97.7,0.22,101.1,2.47,3.1,1.01,2.09,334.8
2021,2,16,2.08,2.48,0.6,5.3,0.12,0.12,-10.55,-11.03,-10.79,-10.98,1.6,99.49,0.17,100.54,2.67,3.39,1.35,2.04,233.1
2021,2,17,2.27,2.58,0.64,5.49,0.12,0.15,-10.14,-10.69,-10.41,-10.93,1.63,99.13,0.14,99.87,2.16,3.85,0.3,3.55,55.1
2021,2,18,2.69,2.71,0.75,4.53,0.13,0.14,-18.26,-18.62,-18.44,-19.33,0.77,97.26,0.01,100.69,3.04,3.93,1.81,2.12,98.7
2021,2,19,2.55,2.7,0.69,4.89,0.13,0.19,-16.05,-16.5,-16.27,-16.23,0.98,98.44,0.1,100.38,4.23,5.49,2.5,2.99,165.7
2021,2,20,1.16,2.24,0.31,6.69,0.08,0.11,-6.25,-6.71,-6.48,-6.47,2.39,99.19,0.4,100.37,2.48,2.85,1.92,0.93,224.6
2021,2,21,2.0,2.53,0.52,6.17,0.13,0.22,-0.97,-1.26,-1.11,-1.09,3.46,98.6,0.17,100.44,3.38,4.4,2.41,1.99,219.7
2021,2,22,2.54,2.6,0.65,6.4,0.14,0.25,-1.22,-1.5,-1.36,-1.36,3.4,98.84,0.23,100.51,2.28,3.32,0.47,2.85,245.1
2021,2,23,1.79,1.99,0.45,6.58,0.09,0.17,-0.76,-1.16,-0.96,-1.06,3.47,97.67,0.22,100.97,3.29,4.04,1.69,2.35,177.5
2021,2,24,1.81,2.54,0.45,6.76,0.12,0.19,0.24,0.1,0.17,0.0,3.8,98.86,0.34,100.98,2.87,4.0,2.03,1.97,264.6
2021,2,25,1.58,2.58,0.38,6.8,0.09,0.18,0.28,0.17,0.23,-0.01,3.83,99.07,0.36,100.57,4.43,4.89,3.93,0.96,252.6
2021,2,26,1.85,2.85,0.44,6.65,0.1,0.23,0.37,0.17,0.27,0.11,3.86,98.44,0.6,99.89,4.76,5.1,4.44,0.66,261.7
2021,2,27,2.23,2.9,0.52,6.39,0.11,0.15,-0.06,-0.56,-0.31,-0.34,3.65,96.59,0.45,100.21,4.99,6.07,3.27,2.8,308.1
2021,2,28,1.51,2.87,0.35,6.7,0.09,0.15,-0.58,-1.01,-0.79,-0.84,3.53,97.53,0.65,100.54,4.06,5.25,2.98,2.27,297.0
2021,3,1,1.33,3.01,0.3,6.65,0.09,0.14,-0.04,-0.5,-0.27,-0.19,3.64,97.02,0.4,101.0,3.28,5.21,1.62,3.59,273.9
2021,3,2,1.51,3.03,0.33,6.72,0.09,0.18,-0.39,-1.07,-0.73,-0.92,3.52,95.92,0.25,100.71,4.77,6.12,3.45,2.67,293.0
2021,3,3,2.5,3.12,0.54,6.01,0.12,0.2,-2.04,-3.17,-2.6,-2.51,3.01,93.89,0.11,100.59,3.27,4.16,2.67,1.49,260.7
2021,3,4,0.7,2.83,0.15,6.5,0.05,0.1,-1.81,-2.94,-2.37,-2.2,3.11,93.18,0.69,99.12,3.41,4.13,2.57,1.56,297.6
2021,3,5,3.22,3.42,0.67,5.18,0.15,0.26,-4.19,-6.91,-5.55,-4.71,2.24,83.86,0.17,99.76,3.14,4.78,2.02,2.76,319.6
2021,3,6,2.77,3.46,0.57,5.82,0.14,0.22,-3.24,-6.14,-4.69,-3.35,2.37,82.58,0.11,100.21,4.31,6.55,2.85,3.7,271.4
2021,3,7,1.53,3.41,0.31,6.54,0.1,0.2,-0.55,-2.54,-1.55,-0.93,3.23,87.01,4.34,98.7,6.86,9.56,5.08,4.48,272.8
2021,3,8,1.33,3.57,0.26,6.77,0.08,0.14,-3.88,-6.65,-5.27,-4.14,2.29,82.87,0.79,99.35,4.45,5.76,2.78,2.98,323.9
2021,3,9,3.15,3.84,0.62,5.63,0.17,0.32,-6.56,-10.23,-8.39,-7.03,1.67,78.57,0.0,100.24,2.27,3.36,0.99,2.37,298.9
2021,3,10,3.15,3.48,0.61,5.65,0.15,0.3,-6.25,-9.3,-7.77,-6.76,1.84,82.46,0.0,100.29,3.22,4.09,2.16,1.93,211.1
2021,3,11,2.48,3.38,0.47,5.96,0.13,0.27,-4.13,-6.25,-5.19,-4.41,2.42,87.5,1.56,99.66,6.01,9.36,2.9,6.46,169.5
2021,3,12,1.54,3.32,0.29,7.13,0.1,0.23,0.94,0.06,0.5,0.61,3.93,94.26,5.55,97.99,6.18,9.27,4.47,4.8,212.7
2021,3,13,1.56,3.23,0.28,6.92,0.09,0.19,1.0,0.37,0.68,0.85,3.98,95.67,3.82,98.34,4.87,6.5,3.71,2.79,199.6
2021,3,14,2.28,3.56,0.41,7.04,0.12,0.24,2.66,1.13,1.9,2.45,4.23,90.59,2.62,97.85,5.84,7.26,4.49,2.77,213.1
2021,3,15,2.38,3.8,0.42,7.0,0.12,0.23,1.84,-0.22,0.81,1.42,3.8,87.23,0.47,98.73,3.53,5.97,1.73,4.24,240.7
2021,3,16,2.74,3.48,0.48,6.5,0.14,0.27,1.91,-0.46,0.73,1.45,3.72,85.55,0.43,99.26,2.22,3.47,0.86,2.61,83.1
2021,3,17,1.77,3.84,0.3,6.61,0.09,0.19,0.72,-1.32,-0.3,0.74,3.48,87.29,0.54,99.46,4.02,6.0,2.02,3.98,359.4
2021,3,18,1.85,4.12,0.31,6.74,0.1,0.22,-1.3,-3.73,-2.51,-1.06,2.88,85.74,0.92,99.59,2.69,3.6,1.83,1.77,339.2
2021,3,19,2.19,4.09,0.37,7.0,0.12,0.25,-1.5,-4.21,-2.86,-1.27,2.78,83.6,1.41,99.67,2.47,4.66,1.74,2.92,24.6
2021,3,20,2.92,4.14,0.48,6.23,0.15,0.26,-2.21,-7.69,-4.95,-1.74,2.08,67.3,0.32,100.0,3.53,4.68,2.3,2.38,316.2
2021,3,21,1.14,4.15,0.18,6.76,0.07,0.19,-1.16,-2.81,-1.98,-1.15,3.15,89.26,3.43,98.62,5.57,7.43,3.07,4.36,244.4
2021,3,22,3.31,4.63,0.53,6.15,0.17,0.38,-1.37,-3.93,-2.65,-1.27,2.86,85.24,0.57,99.02,3.82,5.28,1.92,3.36,318.3
2021,3,23,4.22,4.62,0.66,6.27,0.23,0.53,-0.23,-4.54,-2.39,-0.51,2.71,75.37,0.15,99.75,2.18,3.34,1.46,1.88,34.5
2021,3,24,3.97,4.56,0.62,6.08,0.21,0.5,0.9,-3.28,-1.19,0.46,3.02,75.43,0.01,100.24,1.9,2.47,1.37,1.1,229.4
2021,3,25,1.73,4.11,0.26,7.37,0.1,0.28,2.67,1.14,1.91,1.99,4.15,89.63,0.13,100.06,2.17,2.92,1.47,1.45,269.5
2021,3,26,4.08,4.3,0.62,6.28,0.2,0.48,4.13,2.25,3.19,2.67,4.5,87.18,0.04,100.24,2.42,3.23,1.13,2.1,257.3
2021,3,27,3.96,4.19,0.59,6.62,0.19,0.47,5.58,2.87,4.23,5.34,4.68,81.89,0.2,100.15,3.96,5.59,2.34,3.25,189.3
2021,3,28,2.31,4.34,0.34,7.13,0.13,0.34,3.14,1.61,2.37,2.91,4.26,89.46,1.35,100.49,3.02,4.27,2.08,2.19,276.6
2021,3,29,2.68,4.29,0.39,6.86,0.14,0.36,4.38,2.19,3.28,4.29,4.49,85.88,1.89,100.83,3.74,5.32,1.94,3.38,206.6
2021,3,30,1.37,4.39,0.2,7.72,0.09,0.25,7.39,7.07,7.23,7.18,6.29,97.78,1.9,100.57,4.23,5.03,3.82,1.21,232.0
2021,3,31,3.95,4.72,0.56,7.01,0.2,0.57,7.49,5.43,6.46,7.31,5.61,87.83,0.23,100.13,4.0,6.38,2.77,3.61,273.0
2021,4,1,2.43,4.48,0.34,6.8,0.14,0.37,2.65,2.14,2.39,2.8,4.48,95.67,2.07,99.48,2.88,4.61,1.65,2.96,331.0
2021,4,2,4.01,5.31,0.55,6.49,0.22,0.52,1.82,-1.16,0.33,2.17,3.53,83.04,0.25,99.38,3.24,4.42,2.14,2.28,315.6
2021,4,3,2.89,5.21,0.39,7.19,0.16,0.41,1.91,-0.64,0.63,2.21,3.66,84.49,0.52,99.33,2.72,3.5,1.93,1.57,335.0
2021,4,4,4.27,5.28,0.58,6.34,0.22,0.53,1.72,-2.37,-0.32,2.21,3.21,77.33,0.06,99.57,3.41,4.28,2.33,1.95,286.1
2021,4,5,3.26,4.72,0.43,6.55,0.18,0.5,3.57,0.14,1.85,3.58,4.0,80.14,2.35,97.88,6.61,9.65,3.86,5.79,213.2
2021,4,6,3.16,5.35,0.42,6.78,0.18,0.46,1.25,-1.76,-0.26,1.55,3.42,82.55,0.57,97.97,4.02,5.82,2.09,3.73,239.0
2021,4,7,3.32,5.02,0.43,6.7,0.17,0.39,0.64,-2.32,-0.84,0.78,3.26,82.44,0.67,98.38,2.94,4.14,2.05,2.09,255.1
2021,4,8,2.69,5.44,0.35,6.87,0.16,0.33,1.35,-1.56,-0.1,1.4,3.43,82.89,2.77,98.97,4.84,6.48,2.76,3.72,273.8
2021,4,9,2.83,5.2,0.36,6.65,0.16,0.4,3.31,-0.92,1.19,3.2,3.57,75.67,0.02,99.88,5.36,7.5,2.88,4.62,221.4
2021,4,10,3.28,4.96,0.41,7.41,0.18,0.53,6.29,3.13,4.71,6.14,4.8,81.63,0.51,99.76,4.21,6.13,1.56,4.57,216.2
2021,4,11,4.73,5.37,0.59,7.13,0.25,0.72,9.2,6.37,7.79,8.95,6.0,83.79,0.72,100.22,3.88,5.55,2.25,3.3,154.8
2021,4,12,3.61,5.65,0.45,7.5,0.21,0.64,10.27,5.13,7.7,9.93,5.53,72.99,0.07,100.13,4.69,7.73,2.08,5.65,160.9
2021,4,13,1.61,5.11,0.2,7.79,0.11,0.35,5.75,4.59,5.17,6.02,5.32,92.5,3.22,100.1,3.73,5.27,1.48,3.79,331.5
2021,4,14,1.5,5.59,0.18,7.63,0.11,0.33,3.07,1.74,2.41,3.19,4.32,91.07,5.4,100.0,5.26,5.9,4.48,1.42,14.5
2021,4,15,1.61,5.18,0.19,7.77,0.11,0.32,5.44,3.93,4.68,5.6,5.06,90.2,2.74,99.88,5.31,6.15,4.49,1.66,38.1
2021,4,16,2.69,5.37,0.32,7.79,0.16,0.47,7.33,6.16,6.75,7.3,5.96,92.34,4.43,99.66,4.98,5.82,3.83,1.99,46.2
2021,4,17,3.62,5.5,0.42,7.74,0.2,0.58,8.88,7.39,8.14,8.72,6.44,90.67,2.11,100.04,2.77,3.7,1.78,1.92,66.1
2021,4,18,5.7,5.75,0.66,6.88,0.29,0.83,11.01,7.23,9.12,11.05,6.36,80.3,0.24,100.11,3.95,5.73,2.33,3.4,55.2
2021,4,19,5.43,6.05,0.63,6.89,0.29,0.85,8.97,5.78,7.38,8.89,5.75,81.64,0.09,100.14,3.2,4.94,1.72,3.22,89.4
2021,4,20,3.82,5.95,0.44,7.63,0.22,0.65,8.64,5.76,7.2,8.55,5.78,82.25,2.07,99.57,1.79,2.94,0.37,2.57,92.8
2021,4,21,5.17,6.2,0.58,7.12,0.28,0.79,8.95,4.73,6.84,8.9,5.41,77.48,0.74,98.9,2.92,4.48,1.82,2.66,282.1
2021,4,22,3.26,5.78,0.37,7.34,0.18,0.58,5.26,1.85,3.56,5.29,4.41,80.65,1.27,99.09,3.56,6.07,1.35,4.72,255.1
2021,4,23,3.32,6.49,0.37,7.38,0.2,0.59,2.57,0.13,1.35,2.8,3.87,84.81,2.1,99.47,4.73,6.23,3.27,2.96,266.4
2021,4,24,4.88,6.74,0.54,6.54,0.26,0.69,2.54,-1.51,0.52,2.72,3.42,76.93,1.06,99.75,4.63,6.25,3.36,2.89,284.2
2021,4,25,4.12,6.6,0.45,6.94,0.23,0.6,1.65,-1.81,-0.08,1.92,3.34,79.59,0.84,99.69,4.37,5.76,2.85,2.91,286.0
2021,4,26,3.23,6.49,0.35,6.97,0.19,0.48,1.34,-1.03,0.16,1.66,3.54,85.42,1.86,99.6,3.43,4.34,2.26,2.08,280.1
2021,4,27,2.5,6.61,0.27,7.35,0.16,0.43,2.64,0.37,1.5,2.98,3.95,86.17,1.33,99.51,3.59,4.61,2.24,2.37,280.6
2021,4,28,4.01,6.68,0.43,7.5,0.23,0.66,4.73,1.12,2.93,5.33,4.15,79.51,0.3,99.78,2.17,3.04,1.07,1.97,237.6
2021,4,29,5.24,6.36,0.55,7.11,0.28,0.92,7.29,3.8,5.54,7.36,5.14,80.47,1.64,99.3,3.54,5.02,2.41,2.61,143.5
2021,4,30,3.95,6.16,0.41,8.06,0.22,0.73,9.87,7.1,8.48,9.92,6.43,84.43,1.24,98.71,4.43,6.56,2.07,4.49,260.8
2021,5,1,5.61,6.93,0.58,6.81,0.31,0.94,6.36,1.19,3.78,6.69,4.18,71.88,0.02,99.67,1.7,2.41,0.84,1.57,24.6
2021,5,2,2.51,5.98,0.26,7.42,0.15,0.52,7.32,4.66,5.99,7.21,5.46,83.83,21.26,98.94,5.89,10.21,2.44,7.77,74.5
2021,5,3,1.69,7.07,0.17,7.4,0.12,0.41,4.1,2.49,3.3,4.08,4.7,89.24,8.35,98.1,7.51,10.36,2.88,7.48,270.6
2021,5,4,3.71,6.69,0.38,7.22,0.21,0.65,5.04,2.36,3.7,5.39,4.6,84.16,1.59,99.05,4.22,5.33,1.8,3.53,250.8
2021,5,5,3.68,6.51,0.37,8.02,0.21,0.77,9.61,6.51,8.06,9.78,6.17,83.16,10.82,98.2,4.3,6.48,1.77,4.71,214.7
2021,5,6,3.56,6.97,0.36,7.42,0.21,0.73,6.78,3.51,5.14,6.81,5.0,80.88,3.53,98.33,5.44,8.34,2.82,5.52,243.5
2021,5,7,2.62,6.33,0.26,7.23,0.16,0.41,5.44,3.5,4.47,5.57,4.97,87.72,6.69,98.69,2.48,3.18,0.46,2.72,231.3
2021,5,8,4.8,7.19,0.48,6.89,0.27,0.74,4.75,1.41,3.08,5.22,4.25,80.74,0.5,99.39,4.23,5.95,2.24,3.71,298.2
2021,5,9,6.36,7.47,0.63,6.9,0.35,1.02,7.2,2.35,4.77,7.86,4.52,73.59,0.05,100.21,2.67,4.02,0.9,3.12,206.1
2021,5,10,7.41,7.42,0.73,7.03,0.4,1.41,12.82,7.45,10.14,12.83,6.57,71.92,0.0,100.26,4.98,6.48,3.7,2.78,159.8
2021,5,11,7.6,7.66,0.74,6.94,0.41,1.53,14.31,8.56,11.44,14.24,6.98,71.72,0.0,100.18,4.64,6.1,3.26,2.84,139.2
2021,5,12,7.14,7.43,0.69,7.25,0.39,1.44,14.43,10.2,12.32,14.45,7.83,77.78,0.02,99.75,4.6,7.23,2.4,4.83,126.6
2021,5,13,2.43,6.67,0.23,8.15,0.16,0.6,11.27,9.08,10.18,11.07,7.31,86.76,10.75,98.67,4.14,6.69,0.86,5.83,90.3
2021,5,14,2.95,6.89,0.28,8.46,0.19,0.67,12.26,11.15,11.7,11.99,8.45,93.07,12.79,98.44,3.09,4.85,1.46,3.39,150.7
2021,5,15,5.39,7.0,0.51,8.27,0.31,1.17,14.57,11.33,12.95,14.11,8.49,82.57,1.71,98.76,2.05,3.26,0.84,2.42,283.5
2021,5,16,5.78,7.16,0.55,8.17,0.32,1.3,14.77,11.51,13.14,14.69,8.59,82.3,2.1,98.98,2.94,4.28,0.51,3.77,154.5
2021,5,17,3.7,7.05,0.35,8.44,0.23,0.92,14.62,12.68,13.65,14.77,9.3,88.76,6.17,98.65,2.01,3.66,0.72,2.94,152.1
2021,5,18,2.25,6.76,0.21,8.37,0.15,0.62,12.17,10.51,11.34,12.23,8.08,89.87,11.94,98.39,3.85,5.33,2.07,3.26,328.6
2021,5,19,3.52,7.01,0.33,8.19,0.22,0.85,11.16,8.73,9.95,11.23,7.15,85.65,2.82,98.64,4.42,6.04,2.69,3.35,317.8
2021,5,20,4.74,7.59,0.44,7.56,0.28,1.17,11.17,8.25,9.71,11.17,6.89,83.25,1.18,99.0,4.61,5.89,3.11,2.78,312.7
2021,5,21,5.18,7.59,0.48,7.35,0.29,1.07,9.97,6.37,8.17,10.24,6.05,79.74,1.96,99.18,4.36,6.09,1.99,4.1,244.8
2021,5,22,4.18,7.17,0.39,7.91,0.25,1.05,12.37,10.42,11.4,12.34,8.02,88.12,16.4,98.74,4.39,5.73,2.34,3.39,199.7
2021,5,23,4.23,7.38,0.39,8.07,0.25,1.01,10.94,9.09,10.01,10.96,7.28,88.7,5.12,99.06,4.49,5.95,1.91,4.04,255.6
2021,5,24,6.58,7.88,0.6,7.62,0.37,1.38,11.99,7.12,9.55,12.01,6.3,74.55,0.22,100.18,2.46,3.83,0.68,3.15,279.9
2021,5,25,2.0,7.15,0.18,8.4,0.14,0.58,13.08,10.8,11.94,12.95,8.25,86.18,6.48,99.77,4.91,7.51,2.74,4.77,137.1
2021,5,26,4.52,7.67,0.41,8.33,0.27,1.2,12.92,8.96,10.94,13.18,7.23,78.62,8.68,99.51,4.7,6.83,1.96,4.87,225.8
2021,5,27,4.05,7.48,0.37,7.98,0.24,0.96,12.26,9.13,10.69,12.17,7.28,82.07,1.19,99.54,3.57,4.83,1.6,3.23,206.1
2021,5,28,4.83,7.49,0.44,7.63,0.27,1.12,12.33,9.35,10.84,12.2,7.37,83.06,2.59,99.79,1.51,2.28,0.28,2.0,298.6
2021,5,29,4.27,7.75,0.38,8.2,0.26,1.01,11.34,8.89,10.12,11.63,7.13,85.28,1.85,99.81,3.17,4.18,2.08,2.1,347.7
