-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/31/2022 in LST
Location: latitude  56.9474   longitude 24.1069 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 42.62 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (kW-hr/m^2/day) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (W m-2 x 40) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                      MERRA-2 Earth Skin Temperature (C) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/day) 
PS                      MERRA-2 Surface Pressure (kPa) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX               MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN               MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE             MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_UVA,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WD10M
2019,7,23,3.89,6.89,0.37,9.06,0.27,1.05,18.42,15.91,17.16,18.8,11.2,85.79,3.4,101.02,4.44,6.26,3.22,3.04,329.6
2019,7,24,6.58,7.09,0.63,8.54,0.38,1.52,19.04,15.62,17.33,19.36,10.97,81.38,0.16,101.24,4.09,4.94,3.09,1.85,337.5
2019,7,25,6.18,7.07,0.59,8.52,0.37,1.54,19.43,15.79,17.61,19.49,11.1,80.2,0.29,101.23,4.62,6.12,3.09,3.03,349.5
2019,7,26,4.82,6.59,0.46,8.9,0.29,1.14,20.06,16.67,18.37,20.17,11.75,81.79,0.2,101.31,4.28,5.53,2.91,2.62,65.7
2019,7,27,5.74,6.67,0.55,9.06,0.34,1.42,22.34,18.56,20.45,22.02,13.25,80.08,0.19,101.09,4.39,6.15,3.28,2.87,82.5
2019,7,28,6.0,6.6,0.58,8.98,0.34,1.49,23.17,18.2,20.68,23.0,13.01,75.27,0.0,100.71,2.46,3.26,1.81,1.45,76.5
2019,7,29,4.63,6.87,0.45,9.13,0.3,1.38,19.36,14.26,16.81,19.69,10.25,73.74,0.36,100.48,4.31,6.07,2.9,3.17,74.4
2019,7,30,3.13,6.75,0.31,8.48,0.22,0.98,15.71,10.54,13.12,16.59,7.94,72.08,0.94,100.47,3.28,6.93,0.64,6.29,40.9
2019,7,31,2.66,6.56,0.26,8.43,0.19,0.69,14.3,9.81,12.05,15.04,7.52,74.65,0.38,100.83,4.64,6.66,1.94,4.72,343.6
2019,8,1,4.11,6.49,0.41,8.65,0.27,1.15,15.64,11.11,13.38,16.08,8.19,74.86,0.03,100.91,2.04,3.45,0.39,3.06,285.3
2019,8,2,4.94,6.54,0.49,8.27,0.29,1.15,15.94,10.59,13.27,16.75,7.95,71.74,0.11,100.57,3.43,4.98,2.24,2.74,344.0
2019,8,3,5.94,6.73,0.6,8.04,0.34,1.25,15.65,9.79,12.72,16.3,7.56,69.57,0.07,100.51,4.35,5.93,3.22,2.71,354.1
2019,8,4,4.95,6.56,0.5,7.89,0.28,1.0,13.87,7.69,10.78,15.0,6.52,67.31,0.05,100.58,3.15,4.84,1.35,3.49,350.3
2019,8,5,6.05,6.88,0.62,7.44,0.35,1.23,14.82,9.06,11.94,15.31,7.17,69.56,0.01,100.5,4.67,6.27,2.56,3.71,319.5
2019,8,6,4.91,6.37,0.51,8.09,0.29,1.07,15.81,12.12,13.97,16.0,8.89,80.4,2.33,100.35,3.66,4.95,2.22,2.73,219.8
2019,8,7,4.5,6.29,0.47,8.52,0.27,0.99,18.02,13.83,15.93,17.99,9.91,78.34,0.64,100.08,4.16,6.14,1.25,4.89,249.1
2019,8,8,1.2,5.75,0.13,8.74,0.1,0.33,15.95,14.31,15.13,16.03,10.23,89.99,13.6,99.94,3.96,5.29,2.71,2.58,62.8
2019,8,9,3.41,6.19,0.36,8.59,0.24,0.85,16.64,14.2,15.42,16.76,10.12,86.39,3.17,100.25,3.73,4.6,2.84,1.76,274.6
2019,8,10,3.69,6.37,0.39,8.75,0.25,0.92,17.42,14.59,16.01,17.53,10.3,83.4,2.14,100.84,2.56,3.95,0.3,3.65,211.1
2019,8,11,4.21,6.04,0.45,8.72,0.26,1.02,18.32,14.29,16.31,18.25,10.15,78.78,5.85,100.72,5.31,6.81,4.2,2.61,223.9
2019,8,12,4.3,5.92,0.46,8.75,0.27,1.06,18.23,14.64,16.43,18.22,10.48,80.47,1.83,100.83,4.17,5.84,2.53,3.31,208.5
2019,8,13,3.92,5.75,0.43,8.74,0.25,1.03,17.82,14.2,16.01,17.75,10.09,80.4,0.27,100.51,2.85,4.14,1.03,3.11,261.8
2019,8,14,3.33,5.76,0.37,8.26,0.22,0.86,15.86,12.43,14.15,15.93,8.98,80.82,0.61,100.66,4.55,6.36,2.82,3.54,241.1
2019,8,15,5.31,6.18,0.59,7.82,0.31,1.09,15.8,10.57,13.18,16.08,7.92,73.37,0.14,100.83,4.37,6.25,2.07,4.18,255.9
2019,8,16,5.76,6.16,0.64,7.67,0.33,1.18,17.19,11.31,14.25,17.08,8.32,69.36,0.0,101.06,2.76,4.29,1.26,3.03,181.6
2019,8,17,5.93,6.01,0.67,7.77,0.33,1.16,18.03,12.72,15.37,18.18,9.13,72.96,0.0,101.0,3.54,4.17,2.52,1.65,167.4
2019,8,18,5.25,5.79,0.6,8.23,0.3,1.07,18.59,14.03,16.31,18.71,10.02,75.95,0.04,100.65,4.39,5.33,2.94,2.39,159.2
2019,8,19,3.88,5.34,0.44,9.12,0.24,1.0,19.56,15.48,17.52,19.44,10.98,77.92,1.17,100.65,5.04,6.43,2.82,3.61,225.9
2019,8,20,4.49,5.75,0.52,8.28,0.27,1.06,17.73,13.24,15.48,17.83,9.37,76.47,0.21,101.58,3.41,5.34,1.94,3.4,245.0
2019,8,21,0.85,5.02,0.1,8.54,0.07,0.25,16.18,12.11,14.15,15.74,8.68,77.16,5.5,101.79,1.74,3.67,0.15,3.52,274.3
2019,8,22,4.78,5.67,0.56,7.99,0.28,0.99,16.46,11.65,14.05,16.43,8.41,74.96,0.08,102.15,3.87,5.19,1.95,3.24,266.3
2019,8,23,5.11,5.61,0.61,7.95,0.29,1.09,17.23,11.78,14.5,17.25,8.51,71.45,0.02,102.14,5.23,6.91,2.13,4.78,219.8
2019,8,24,4.96,5.58,0.6,8.38,0.29,1.11,17.94,13.88,15.91,18.18,9.75,78.13,0.11,102.02,4.3,6.24,2.2,4.04,282.2
2019,8,25,5.69,5.74,0.69,7.79,0.32,1.15,17.86,11.66,14.76,17.85,8.41,69.67,0.01,102.3,2.16,3.85,1.32,2.53,119.0
2019,8,26,5.15,5.43,0.63,8.27,0.29,1.08,19.22,13.64,16.43,19.05,9.62,71.74,0.0,102.11,2.95,3.89,1.31,2.58,232.2
2019,8,27,5.19,5.4,0.64,8.14,0.29,1.07,20.37,14.07,17.22,19.52,9.88,67.91,0.0,102.11,1.03,2.23,0.03,2.2,40.2
2019,8,28,4.74,5.37,0.59,8.19,0.27,1.07,19.23,15.11,17.17,19.16,10.58,78.21,0.01,101.95,4.3,5.82,2.68,3.14,140.6
2019,8,29,2.87,4.66,0.36,8.86,0.18,0.74,18.08,15.51,16.79,18.24,10.92,85.42,1.11,101.4,5.66,7.1,2.63,4.47,150.3
2019,8,30,2.76,4.85,0.35,9.04,0.17,0.67,19.17,16.21,17.69,19.26,11.4,84.06,0.29,101.4,3.58,5.49,1.85,3.64,293.7
2019,8,31,4.75,5.33,0.61,8.03,0.27,1.07,18.47,13.52,15.99,18.64,9.56,75.09,0.04,101.66,2.06,3.44,0.57,2.87,239.9
2019,9,1,5.16,5.28,0.68,7.94,0.29,1.16,18.71,14.84,16.78,18.92,10.5,79.76,0.02,101.12,4.21,5.47,3.08,2.39,159.7
2019,9,2,3.72,4.64,0.49,8.57,0.22,0.88,17.53,14.26,15.89,17.87,10.17,82.06,2.16,100.77,5.29,7.62,3.03,4.59,202.4
2019,9,3,2.61,4.72,0.35,8.06,0.18,0.76,14.82,10.57,12.69,14.88,7.92,76.86,0.17,101.23,2.88,3.88,1.4,2.48,257.3
2019,9,4,3.82,4.93,0.52,7.83,0.23,0.84,15.03,10.51,12.77,15.21,7.91,76.29,0.29,100.97,4.76,6.4,3.29,3.11,227.7
2019,9,5,4.54,4.85,0.62,8.09,0.26,0.99,16.42,11.88,14.15,16.56,8.7,76.12,0.1,100.7,5.72,8.21,3.4,4.81,188.5
2019,9,6,4.14,5.05,0.58,8.08,0.25,0.93,15.84,10.81,13.32,16.24,8.07,74.15,0.46,101.15,5.32,7.76,3.18,4.58,246.5
2019,9,7,4.31,4.82,0.61,7.37,0.24,0.84,13.96,8.37,11.17,14.54,6.78,71.41,0.03,101.78,3.8,4.51,2.95,1.56,179.0
2019,9,8,3.11,4.12,0.44,8.4,0.19,0.7,16.93,13.22,15.07,16.95,9.45,79.65,2.52,101.53,5.66,6.77,4.03,2.74,117.4
2019,9,9,4.23,4.38,0.61,8.19,0.23,0.77,18.71,15.38,17.05,18.72,10.82,82.04,0.59,101.43,4.29,6.22,3.18,3.04,154.4
2019,9,10,3.2,4.48,0.47,8.15,0.19,0.7,18.02,12.52,15.27,17.77,8.97,71.65,0.03,101.21,6.88,8.66,5.64,3.02,148.1
2019,9,11,3.89,4.44,0.58,7.88,0.22,0.71,15.59,11.4,13.5,15.82,8.32,77.39,1.71,101.48,7.98,11.02,4.35,6.67,194.7
2019,9,12,2.91,4.24,0.44,7.93,0.17,0.54,14.9,10.39,12.65,15.04,7.79,75.63,0.27,101.49,6.65,9.07,4.39,4.68,220.6
2019,9,13,1.15,4.04,0.17,8.24,0.09,0.32,14.07,11.84,12.95,14.24,8.6,86.68,9.29,101.13,7.25,8.4,5.13,3.27,252.7
2019,9,14,3.75,4.5,0.58,7.19,0.22,0.68,12.95,8.29,10.62,13.15,6.76,74.89,0.83,101.52,6.35,8.84,4.37,4.47,283.2
2019,9,15,0.81,3.84,0.13,7.82,0.07,0.22,12.01,10.05,11.03,12.22,7.71,87.91,12.46,100.22,9.48,13.32,4.39,8.93,237.6
2019,9,16,2.71,4.34,0.43,7.9,0.17,0.57,12.79,7.87,10.33,12.99,6.7,72.86,2.04,99.43,9.29,11.08,6.69,4.39,270.9
2019,9,17,2.65,4.11,0.43,7.8,0.16,0.49,10.92,7.46,9.19,11.66,6.51,80.34,9.35,99.35,4.61,7.35,0.27,7.08,275.0
2019,9,18,2.47,4.0,0.4,7.7,0.15,0.4,9.64,6.95,8.3,10.19,6.26,83.47,3.54,99.82,4.47,5.61,2.4,3.21,349.6
2019,9,19,2.69,3.92,0.45,7.48,0.16,0.41,8.1,5.87,6.98,9.09,5.74,86.03,3.78,100.93,2.94,4.53,1.75,2.78,322.4
2019,9,20,3.6,4.14,0.6,7.01,0.2,0.48,8.2,3.85,6.02,9.1,4.97,75.6,0.26,101.37,4.16,4.88,2.97,1.91,318.1
2019,9,21,1.1,3.64,0.19,7.79,0.09,0.27,11.23,9.22,10.22,11.35,7.33,88.1,5.75,100.74,6.66,8.66,4.08,4.58,287.0
2019,9,22,0.98,3.78,0.17,7.54,0.08,0.24,9.37,5.85,7.61,9.77,5.91,79.66,4.41,101.04,5.0,6.09,3.42,2.67,357.1
2019,9,23,3.54,4.07,0.62,6.22,0.19,0.51,7.0,1.55,4.27,7.45,4.2,69.81,0.0,101.77,2.21,3.49,0.56,2.93,1.4
2019,9,24,3.11,3.9,0.56,6.84,0.17,0.45,7.87,2.0,4.93,8.74,4.34,67.44,0.01,101.53,1.7,3.07,0.75,2.32,195.0
2019,9,25,1.86,3.56,0.34,7.59,0.12,0.37,7.57,3.21,5.39,8.53,4.76,75.3,0.41,101.11,3.99,5.02,3.03,1.99,156.9
2019,9,26,3.64,3.7,0.67,6.58,0.19,0.49,7.75,2.96,5.36,8.33,4.69,74.64,0.0,101.02,3.05,4.39,1.89,2.5,118.7
2019,9,27,3.56,3.62,0.67,6.64,0.19,0.51,8.86,5.05,6.95,9.26,5.46,79.38,0.0,101.05,2.75,4.07,1.64,2.43,161.7
2019,9,28,1.51,3.1,0.29,7.58,0.1,0.31,10.06,8.13,9.09,10.44,6.77,88.95,5.04,100.46,5.51,8.09,3.89,4.2,158.4
2019,9,29,1.37,3.14,0.27,8.25,0.09,0.29,11.86,10.55,11.2,11.85,8.0,92.02,1.66,99.59,4.93,5.83,3.8,2.03,216.1
2019,9,30,1.11,2.97,0.22,8.27,0.08,0.25,12.43,10.98,11.7,12.67,8.33,91.17,4.57,98.38,3.52,5.67,0.6,5.07,183.1
2019,10,1,3.06,3.33,0.61,7.31,0.16,0.38,10.56,5.7,8.13,10.95,5.88,74.31,0.98,98.87,8.68,11.76,5.01,6.75,248.2
2019,10,2,2.37,3.07,0.48,7.54,0.14,0.38,9.97,6.46,8.21,10.23,6.09,80.46,0.76,99.32,4.14,6.82,1.79,5.03,238.0
2019,10,3,1.89,3.18,0.39,7.54,0.12,0.31,9.31,5.74,7.52,9.08,5.74,78.95,0.58,100.01,1.52,2.51,0.19,2.32,266.4
2019,10,4,1.26,3.08,0.27,7.49,0.09,0.2,5.83,4.2,5.02,6.34,5.15,89.43,1.71,100.29,2.68,4.98,0.59,4.39,350.3
2019,10,5,2.23,3.21,0.48,6.6,0.13,0.29,3.41,0.37,1.89,4.8,3.88,81.46,0.31,101.12,2.91,3.2,2.64,0.56,16.3
2019,10,6,1.83,3.01,0.4,6.91,0.11,0.24,3.26,0.2,1.73,4.33,3.83,81.33,0.85,101.38,3.16,4.45,1.65,2.8,14.6
2019,10,7,1.78,2.83,0.4,7.2,0.11,0.25,3.6,1.68,2.64,4.55,4.27,87.33,1.85,100.9,1.8,2.39,1.15,1.24,270.9
2019,10,8,1.35,2.72,0.31,7.35,0.09,0.2,4.3,3.53,3.91,5.24,4.91,94.86,1.69,100.26,4.96,6.04,2.61,3.43,206.9
2019,10,9,1.03,2.56,0.24,7.74,0.07,0.17,6.65,5.64,6.15,7.29,5.78,93.64,1.46,99.72,3.53,4.94,2.11,2.83,204.8
2019,10,10,0.97,2.42,0.23,7.89,0.07,0.15,8.78,7.84,8.31,8.99,6.65,94.04,1.86,99.71,3.31,4.71,2.35,2.36,223.9
2019,10,11,0.99,2.35,0.24,8.03,0.07,0.16,9.78,8.77,9.28,9.81,7.08,93.51,8.05,99.96,7.31,9.91,4.27,5.64,218.4
2019,10,12,0.69,2.39,0.17,7.98,0.05,0.13,11.61,9.14,10.37,11.31,7.32,85.81,15.37,99.49,8.68,11.18,6.5,4.68,237.5
2019,10,13,1.35,2.55,0.34,7.46,0.09,0.22,10.78,8.5,9.64,10.52,6.91,86.2,0.42,100.51,6.52,8.62,2.89,5.73,254.6
2019,10,14,1.31,2.17,0.33,8.24,0.08,0.2,11.82,10.03,10.93,11.65,7.72,89.28,7.24,100.37,7.24,10.9,2.71,8.19,233.6
2019,10,15,1.07,2.34,0.28,7.95,0.07,0.18,8.7,7.56,8.13,9.32,6.44,92.75,0.32,101.29,5.52,7.55,3.14,4.41,99.0
2019,10,16,2.23,2.28,0.6,7.49,0.11,0.25,11.86,10.57,11.22,11.61,7.99,91.91,0.13,100.33,5.47,7.6,3.35,4.25,160.5
2019,10,17,0.52,1.99,0.14,8.48,0.04,0.09,11.78,10.79,11.29,11.58,8.07,93.58,3.17,100.34,5.74,6.78,4.73,2.05,224.1
2019,10,18,1.19,2.06,0.33,8.17,0.07,0.17,11.28,10.53,10.9,11.04,7.88,95.06,1.16,100.83,3.67,4.52,2.75,1.77,192.7
2019,10,19,1.12,1.99,0.32,7.73,0.07,0.17,10.66,9.13,9.89,10.33,7.19,90.43,0.65,100.7,4.43,6.05,2.59,3.46,204.3
2019,10,20,1.17,1.93,0.34,7.79,0.07,0.16,11.27,10.76,11.01,10.87,8.02,95.75,0.89,100.98,4.06,5.01,2.66,2.35,181.3
2019,10,21,0.8,1.87,0.24,8.01,0.06,0.11,10.48,9.55,10.01,10.4,7.36,93.97,3.46,101.4,2.65,4.31,1.1,3.21,302.0
2019,10,22,0.56,1.83,0.17,8.31,0.04,0.09,10.88,9.64,10.26,10.89,7.43,92.19,1.26,101.27,6.32,8.27,3.22,5.05,224.6
2019,10,23,1.09,1.92,0.34,7.63,0.07,0.14,10.44,8.45,9.44,10.31,6.82,87.61,0.39,101.26,5.99,8.02,4.07,3.95,251.4
2019,10,24,1.03,1.82,0.32,7.15,0.06,0.16,8.47,7.07,7.77,8.78,6.2,91.12,0.15,101.35,4.18,5.68,3.18,2.5,190.2
2019,10,25,0.84,1.56,0.27,7.48,0.05,0.11,9.79,9.03,9.41,9.9,7.15,94.98,0.58,100.77,6.99,8.48,5.84,2.64,202.3
2019,10,26,0.67,1.6,0.22,7.8,0.05,0.12,10.89,9.84,10.37,10.53,7.57,93.27,6.54,100.45,8.77,11.61,6.33,5.28,227.0
2019,10,27,0.49,1.58,0.17,7.82,0.04,0.08,10.3,8.55,9.42,10.09,7.1,89.01,7.55,99.61,9.69,15.33,6.38,8.95,247.0
2019,10,28,1.46,1.8,0.51,6.59,0.08,0.14,5.65,3.68,4.67,6.23,4.94,87.71,0.63,100.43,3.76,6.28,2.38,3.9,283.0
2019,10,29,1.29,1.76,0.46,6.81,0.07,0.12,3.5,1.16,2.33,4.34,4.13,85.1,2.35,101.04,4.57,5.74,1.98,3.76,331.5
2019,10,30,1.8,1.87,0.65,6.35,0.08,0.13,0.89,-2.43,-0.77,1.89,3.13,79.29,0.68,101.97,2.27,3.96,0.6,3.36,333.7
2019,10,31,0.52,1.62,0.19,6.87,0.04,0.06,1.94,1.08,1.51,2.63,4.12,94.73,3.94,101.45,5.59,7.53,4.05,3.48,228.6
2019,11,1,1.14,1.5,0.43,6.77,0.06,0.09,4.71,3.22,3.96,4.83,4.75,90.2,0.68,101.07,3.8,4.39,2.85,1.54,266.5
2019,11,2,0.69,1.5,0.27,6.69,0.05,0.08,3.19,2.24,2.72,3.99,4.5,93.55,4.36,99.77,7.43,8.57,4.99,3.58,168.1
2019,11,3,0.26,1.13,0.11,7.62,0.02,0.03,6.54,6.1,6.32,6.59,5.97,96.95,8.77,98.96,5.38,7.16,3.67,3.49,198.0
2019,11,4,0.23,1.21,0.09,7.75,0.02,0.03,6.54,5.99,6.26,6.67,5.94,96.31,26.49,98.69,4.91,8.45,0.72,7.73,70.0
2019,11,5,0.18,1.17,0.08,7.82,0.01,0.02,2.79,1.96,2.38,3.75,4.47,94.37,18.17,98.54,4.84,6.83,3.45,3.38,53.9
2019,11,6,0.47,1.1,0.2,7.7,0.03,0.05,2.63,1.7,2.17,3.43,4.4,94.19,3.37,99.08,5.3,6.08,4.16,1.92,96.3
2019,11,7,0.55,1.28,0.24,7.68,0.04,0.05,4.36,4.01,4.19,4.72,5.09,97.62,1.46,99.91,1.79,3.62,0.44,3.18,184.9
2019,11,8,0.63,1.25,0.28,7.2,0.04,0.06,4.16,3.68,3.92,4.77,4.92,96.63,0.32,101.0,4.34,5.98,3.05,2.93,167.0
2019,11,9,0.34,1.11,0.16,7.4,0.02,0.03,6.3,5.56,5.93,6.33,5.62,94.92,0.49,100.55,4.87,6.02,2.94,3.08,146.0
2019,11,10,0.64,1.03,0.3,7.56,0.04,0.05,7.41,6.68,7.04,7.12,6.09,94.98,0.48,100.42,5.35,7.28,2.8,4.48,204.0
2019,11,11,0.62,1.23,0.3,7.22,0.04,0.04,4.97,4.15,4.56,4.98,5.09,94.39,0.57,100.7,2.94,3.28,2.67,0.61,284.8
2019,11,12,0.53,1.07,0.26,6.8,0.03,0.04,3.66,2.9,3.28,4.18,4.65,94.8,0.45,101.09,6.44,8.7,2.89,5.81,153.9
2019,11,13,0.3,0.81,0.15,7.55,0.02,0.02,7.32,6.59,6.96,7.09,6.1,94.99,11.67,100.26,6.63,8.51,5.63,2.88,149.2
2019,11,14,0.32,0.91,0.17,7.74,0.02,0.03,8.3,7.38,7.84,7.77,6.42,93.83,0.86,100.52,6.23,8.47,2.5,5.97,183.5
2019,11,15,0.26,0.85,0.14,7.16,0.02,0.03,4.81,4.13,4.47,4.91,5.03,95.27,1.81,101.7,4.46,6.01,2.47,3.54,73.0
2019,11,16,0.26,0.83,0.14,7.37,0.02,0.03,4.86,4.07,4.47,5.19,5.05,94.56,0.84,101.26,5.1,6.78,3.93,2.85,133.2
2019,11,17,0.3,0.9,0.17,7.38,0.02,0.03,6.54,6.29,6.41,6.23,5.86,96.75,0.27,101.55,4.22,6.87,2.33,4.54,180.5
2019,11,18,0.15,0.79,0.09,7.46,0.01,0.01,6.94,6.3,6.62,6.87,5.87,95.59,0.59,101.5,5.31,6.68,3.22,3.46,135.4
2019,11,19,0.25,0.89,0.14,7.33,0.02,0.02,4.76,4.11,4.44,4.95,5.04,95.53,0.31,101.67,6.28,7.48,5.35,2.13,156.1
2019,11,20,0.24,0.84,0.15,7.19,0.02,0.02,4.85,4.14,4.49,5.13,5.0,95.04,0.32,102.38,5.07,6.11,4.36,1.75,145.2
2019,11,21,0.31,0.8,0.19,6.82,0.02,0.03,1.81,-0.28,0.77,2.13,3.65,86.29,0.05,102.55,7.44,8.86,6.23,2.63,137.4
2019,11,22,0.36,0.82,0.22,6.6,0.02,0.03,-1.68,-5.28,-3.48,-0.49,2.5,77.15,0.03,102.42,7.88,8.89,7.32,1.57,149.1
2019,11,23,0.52,0.81,0.33,6.48,0.03,0.03,-2.04,-6.15,-4.09,-0.61,2.33,74.05,0.01,102.22,6.54,7.76,5.28,2.48,147.6
2019,11,24,0.51,0.76,0.33,6.5,0.03,0.03,-2.06,-4.6,-3.33,-0.7,2.64,83.94,0.03,101.96,4.72,5.34,3.98,1.36,148.2
2019,11,25,0.34,0.77,0.23,6.37,0.02,0.03,-3.36,-4.82,-4.09,-2.04,2.61,92.03,0.23,101.61,4.02,4.94,3.21,1.73,151.8
2019,11,26,0.16,0.78,0.11,6.56,0.01,0.01,-1.95,-2.78,-2.36,-0.83,3.07,95.71,0.53,100.97,4.05,4.71,3.48,1.23,168.6
2019,11,27,0.14,0.65,0.1,6.63,0.01,0.01,-0.14,-0.62,-0.38,0.65,3.65,97.08,0.66,100.17,5.34,6.35,4.28,2.07,172.5
2019,11,28,0.18,0.65,0.13,6.93,0.01,0.02,1.35,0.91,1.13,1.82,4.11,96.95,2.39,99.22,7.46,8.24,6.35,1.89,165.0
2019,11,29,0.19,0.65,0.14,7.08,0.01,0.01,2.52,2.24,2.38,2.68,4.56,98.13,2.14,98.49,7.21,7.97,4.08,3.89,184.9
2019,11,30,0.59,0.82,0.44,6.57,0.03,0.02,0.73,-1.01,-0.14,0.82,3.55,88.11,2.08,99.87,5.82,8.99,4.78,4.21,309.9
2019,12,1,0.78,0.82,0.59,5.84,0.03,0.03,-0.41,-1.94,-1.17,0.03,3.27,89.82,0.8,100.88,5.93,6.89,4.91,1.98,254.2
2019,12,2,0.17,0.72,0.13,6.59,0.01,0.01,-0.32,-1.25,-0.79,-0.31,3.47,93.81,0.93,100.35,4.08,6.06,2.01,4.05,271.2
2019,12,3,0.59,0.78,0.47,6.09,0.03,0.02,0.1,-1.27,-0.58,0.16,3.44,90.68,0.34,100.88,5.15,7.2,3.92,3.28,271.5
2019,12,4,0.29,0.66,0.23,6.53,0.02,0.02,2.43,2.19,2.31,2.36,4.48,98.62,1.73,100.54,6.7,8.35,5.59,2.76,240.1
2019,12,5,0.33,0.62,0.27,6.88,0.02,0.02,4.12,3.42,3.77,3.76,4.85,95.18,0.46,100.5,8.35,10.15,6.13,4.02,234.9
2019,12,6,0.25,0.58,0.2,6.54,0.02,0.02,2.53,1.71,2.12,2.53,4.39,94.83,3.87,99.43,10.37,12.17,8.71,3.46,220.4
2019,12,7,0.13,0.58,0.11,6.97,0.01,0.01,2.11,1.53,1.82,2.31,4.33,96.16,7.73,98.84,8.14,9.58,7.27,2.31,207.7
2019,12,8,0.45,0.59,0.38,6.56,0.02,0.02,2.91,2.2,2.56,2.84,4.53,95.1,6.91,98.82,8.81,11.57,6.55,5.02,226.1
2019,12,9,0.35,0.59,0.3,6.75,0.02,0.02,5.31,4.42,4.86,4.96,5.29,93.87,0.79,98.76,9.15,10.2,8.12,2.08,220.2
2019,12,10,0.29,0.57,0.26,6.65,0.02,0.02,1.44,0.56,1.0,1.56,4.02,94.3,2.08,100.24,5.56,7.92,1.32,6.6,235.5
2019,12,11,0.51,0.69,0.45,5.4,0.02,0.02,-2.21,-3.45,-2.83,-1.38,2.91,93.09,0.05,101.23,5.95,8.07,0.34,7.73,177.0
2019,12,12,0.24,0.58,0.21,6.31,0.01,0.01,-1.12,-2.09,-1.6,-0.43,3.27,94.12,0.37,100.4,7.19,7.88,6.46,1.42,165.2
2019,12,13,0.23,0.48,0.21,6.69,0.01,0.01,0.22,-0.64,-0.21,0.57,3.65,94.07,0.25,99.67,6.71,7.63,5.82,1.81,149.9
2019,12,14,0.15,0.47,0.13,6.92,0.01,0.01,0.59,-0.58,0.0,0.94,3.68,91.8,1.91,99.13,8.17,8.75,6.98,1.77,144.4
2019,12,15,0.2,0.51,0.19,7.06,0.01,0.01,0.98,0.56,0.77,1.21,4.01,97.03,2.2,99.08,6.28,8.56,4.95,3.61,183.5
2019,12,16,0.26,0.56,0.24,7.11,0.02,0.01,2.81,2.17,2.49,2.5,4.47,95.61,4.31,99.69,8.35,10.92,5.47,5.45,233.3
2019,12,17,0.2,0.44,0.19,6.85,0.01,0.01,2.21,1.93,2.07,2.18,4.37,98.05,1.21,100.28,5.29,7.22,3.26,3.96,200.9
2019,12,18,0.19,0.4,0.17,7.12,0.01,0.01,3.59,2.51,3.05,3.26,4.58,92.8,0.83,99.85,9.92,14.99,6.2,8.79,232.5
2019,12,19,0.44,0.56,0.42,6.41,0.02,0.01,3.11,2.52,2.81,2.81,4.51,95.88,0.36,101.4,5.87,9.66,3.65,6.01,264.3
2019,12,20,0.31,0.51,0.29,6.64,0.02,0.01,1.05,0.51,0.78,1.51,3.94,96.09,0.23,100.58,6.6,7.05,4.74,2.31,158.6
2019,12,21,0.23,0.46,0.22,6.89,0.01,0.01,2.17,1.65,1.91,2.44,4.34,96.28,0.78,99.04,6.19,6.93,5.33,1.6,150.7
2019,12,22,0.21,0.49,0.2,7.05,0.01,0.01,3.45,3.42,3.44,3.17,4.93,98.86,0.67,98.83,3.16,5.18,0.7,4.48,159.4
2019,12,23,0.24,0.52,0.22,6.69,0.01,0.01,2.67,2.03,2.35,2.29,4.44,95.5,0.22,99.26,2.17,3.19,0.71,2.48,80.6
